14/05/2008,14,24,17,10,8,4,2,72,51,29,1019,1017,1015,16,16,16,21,9,32,0,
15/05/2008,15,24,18,12,13,11,8,83,65,46,1016,1013,1012,16,16,16,16,5,26,0,
16/05/2008,16,17,13,9,13,10,9,96,80,64,1012,1005,1000,16,6,2,35,14,48,24.13,Rain
17/05/2008,17,22,16,8,11,8,5,93,64,35,1002,1000,998,16,15,10,27,10,45,1.02,Rain
18/05/2008,18,19,15,11,13,10,4,93,67,40,1000,996,993,16,12,2,19,7,26,3.81,Rain
19/05/2008,19,15,12,9,7,2,-2,77,55,33,1005,1000,996,16,16,16,34,12,53,T,
20/05/2008,20,13,11,9,9,7,0,100,75,50,1005,1000,996,16,8,2,16,8,24,11.43,Rain
21/05/2008,21,20,14,8,8,7,4,93,67,40,1001,999,997,16,13,4,26,7,45,T,
22/05/2008,22,16,12,8,8,5,2,93,68,42,1008,1003,1001,16,14,2,32,10,45,2.03,Rain
23/05/2008,23,21,15,9,6,4,3,77,55,33,1013,1011,1008,16,16,16,24,13,37,0,
24/05/2008,24,22,17,12,7,4,2,66,48,29,1016,1014,1012,16,16,16,21,7,34,0,
25/05/2008,25,25,18,12,7,4,-1,61,40,18,1019,1017,1016,16,16,16,21,7,29,0,
26/05/2008,26,27,21,14,14,11,7,64,53,42,1018,1014,1010,16,16,16,26,11,37,0,
27/05/2008,27,28,22,16,20,17,9,93,76,58,1015,1011,1008,16,10,2,35,11,72,5.84,Rain
28/05/2008,28,20,16,12,8,1,-2,60,42,24,1024,1021,1016,16,16,16,27,11,45,0,
29/05/2008,29,24,17,10,5,1,-1,47,33,19,1022,1020,1016,16,16,16,23,8,32,0,
30/05/2008,30,28,21,14,12,5,1,57,40,23,1020,1018,1015,16,16,16,21,8,35,0,
31/05/2008,31,24,21,18,21,17,9,90,70,49,1015,1008,1004,16,11,1,24,9,37,6.1,"Fog , Rain"
01/06/2008,1,28,23,18,18,13,8,87,60,33,1010,1007,1005,16,15,10,24,10,37,0,
02/06/2008,2,27,21,16,10,8,6,64,46,28,1014,1012,1010,16,16,16,23,10,34,0,
03/06/2008,3,29,23,18,12,10,8,58,45,32,1015,1013,1011,16,16,16,24,7,35,T,
04/06/2008,4,22,18,14,17,15,11,100,79,58,1013,1010,1008,16,8,1,23,8,32,17.02,"Fog , Rain"
05/06/2008,5,23,20,16,16,14,13,96,77,57,1022,1016,1011,16,16,5,21,9,29,0.25,Rain
06/06/2008,6,23,19,15,17,14,12,90,77,64,1025,1022,1019,16,14,10,16,7,23,0,
07/06/2008,7,34,26,16,22,18,15,93,69,44,1020,1017,1013,16,10,3,19,6,29,0,
08/06/2008,8,34,29,23,24,21,18,91,70,49,1014,1012,1009,16,13,2,23,7,37,2.54,Rain
09/06/2008,9,36,30,24,21,19,18,79,59,38,1012,1010,1009,16,16,16,23,10,29,0,
10/06/2008,10,36,28,21,21,19,18,84,60,36,1014,1011,1008,16,14,6,47,8,72,1.02,Rain
11/06/2008,11,29,26,21,20,14,11,84,59,34,1019,1016,1013,16,16,13,21,7,35,0,
12/06/2008,12,29,25,21,14,11,4,66,49,31,1024,1022,1019,16,16,16,24,8,34,0,
13/06/2008,13,28,24,19,17,10,3,73,51,29,1026,1023,1019,16,16,16,16,7,24,0,
14/06/2008,14,32,26,20,22,19,14,97,72,47,1019,1013,1011,16,6,0,23,5,37,51.05,"Fog , Rain"
15/06/2008,15,28,23,18,22,19,16,100,74,47,1012,1011,1008,16,6,1,19,6,24,2.03,"Fog , Rain"
16/06/2008,16,26,21,16,20,17,14,96,82,67,1011,1009,1005,16,9,3,34,6,58,5.33,Rain
17/06/2008,17,24,20,16,14,12,7,90,64,38,1008,1007,1006,16,16,16,24,10,35,0,
18/06/2008,18,23,18,14,14,11,9,93,71,49,1009,1008,1007,16,14,3,24,6,39,1.78,Rain
19/06/2008,19,24,18,14,13,11,8,90,65,37,1014,1011,1009,16,15,6,16,5,26,0,
20/06/2008,20,26,21,16,16,12,9,73,57,40,1019,1015,1014,16,15,2,34,6,47,5.08,Rain
21/06/2008,21,28,22,16,17,15,12,96,67,37,1019,1017,1015,16,15,5,16,5,26,T,Rain
22/06/2008,22,26,23,21,21,18,17,90,79,68,1016,1014,1013,16,12,5,24,10,35,1.27,Rain
23/06/2008,23,26,23,21,22,19,17,90,76,62,1015,1013,1011,14,6,2,16,4,24,1.52,Rain
24/06/2008,24,27,22,18,17,14,12,68,55,42,1020,1016,1013,16,14,1,24,9,37,2.54,Rain
25/06/2008,25,28,23,17,14,12,9,68,51,33,1023,1020,1017,16,16,16,23,9,27,0,
26/06/2008,26,27,24,22,21,18,14,82,70,57,1016,1012,1009,16,13,4,21,8,27,0.76,Rain
27/06/2008,27,28,26,23,19,18,17,74,64,54,1011,1010,1009,16,15,11,19,6,26,0,
28/06/2008,28,32,27,22,24,21,18,93,73,53,1011,1010,1009,16,9,0,23,4,39,11.94,"Fog , Rain"
29/06/2008,29,31,26,21,23,21,17,93,69,45,1012,1008,1006,16,7,0,21,7,34,14.99,"Fog , Rain"
30/06/2008,30,28,25,21,21,18,15,93,70,47,1009,1007,1005,16,15,8,16,7,32,0.25,
01/07/2008,1,29,26,21,18,17,16,78,61,44,1013,1011,1009,16,16,14,21,8,27,0,
02/07/2008,2,29,24,19,17,12,6,81,55,28,1015,1014,1013,16,16,13,21,7,29,0,
03/07/2008,3,32,27,22,17,15,12,73,54,34,1016,1014,1012,16,16,14,24,11,37,0,
04/07/2008,4,26,23,21,21,19,17,100,82,64,1017,1016,1015,16,10,1,19,4,23,8.13,Rain
05/07/2008,5,23,22,20,21,19,19,97,91,84,1019,1017,1016,8,4,1,13,4,16,6.35,"Fog , Rain"
06/07/2008,6,26,23,20,21,19,19,90,81,71,1020,1019,1017,16,7,2,14,7,23,0,
07/07/2008,7,28,24,21,22,20,19,90,76,62,1019,1017,1015,16,13,8,14,6,21,0,
08/07/2008,8,32,27,23,21,20,18,87,67,46,1017,1014,1011,16,12,5,23,10,34,0,
09/07/2008,9,29,27,23,23,21,19,82,73,63,1011,1009,1007,16,14,2,21,10,34,1.27,Rain
10/07/2008,10,29,26,22,21,13,10,82,57,32,1016,1013,1009,16,16,16,23,9,32,0,
11/07/2008,11,31,25,19,14,12,11,68,50,32,1019,1018,1017,16,16,16,16,7,23,0,
12/07/2008,12,29,26,22,18,16,13,73,57,40,1020,1019,1017,16,16,16,23,9,32,0,
13/07/2008,13,29,26,22,19,18,16,79,65,51,1017,1013,1008,16,16,16,24,12,39,0,
14/07/2008,14,27,23,19,21,18,13,93,73,52,1014,1010,1007,16,10,1,14,5,24,11.94,Rain
15/07/2008,15,32,27,21,17,14,11,73,51,29,1020,1017,1014,16,16,16,19,6,24,0,
16/07/2008,16,33,27,21,17,14,12,73,51,29,1022,1020,1019,16,16,16,19,5,21,0,
17/07/2008,17,34,28,22,18,16,13,64,48,32,1020,1019,1017,16,16,16,19,5,24,0,
18/07/2008,18,34,29,23,19,18,16,64,51,38,1018,1016,1014,16,15,11,21,7,26,0,
19/07/2008,19,36,31,26,19,17,13,67,48,29,1016,1015,1013,16,14,10,23,10,32,0,
20/07/2008,20,34,29,24,22,21,20,82,64,46,1014,1012,1009,16,16,13,23,11,35,0.25,
21/07/2008,21,33,28,23,22,18,14,87,62,36,1010,1009,1008,16,14,10,19,9,29,0.25,Rain
22/07/2008,22,31,27,23,22,20,16,87,71,54,1014,1012,1010,16,13,8,21,10,27,0.25,
23/07/2008,23,27,24,21,22,21,19,93,81,69,1016,1014,1012,16,6,0,21,8,32,25.4,"Fog , Rain"
24/07/2008,24,27,24,21,21,19,13,97,72,47,1018,1014,1013,16,7,1,24,10,34,16.76,Rain
25/07/2008,25,30,24,19,17,13,12,73,54,34,1020,1019,1018,16,16,16,21,6,26,0,
26/07/2008,26,31,26,22,17,15,12,68,55,42,1018,1014,1011,16,16,16,24,9,34,0,
27/07/2008,27,28,24,19,20,18,13,90,70,50,1012,1010,1008,16,14,3,27,7,45,1.52,Rain
28/07/2008,28,30,24,19,18,16,12,93,64,34,1012,1011,1010,16,12,3,19,4,23,0,
29/07/2008,29,32,27,22,16,16,14,64,50,36,1013,1012,1011,16,14,10,19,7,27,0,
30/07/2008,30,31,27,22,20,18,16,74,61,48,1011,1009,1005,16,14,8,21,6,32,0,
31/07/2008,31,32,28,24,21,19,17,82,64,45,1005,1003,1002,16,13,6,21,6,27,0,
01/08/2008,1,32,28,23,18,16,14,73,55,36,1007,1005,1004,16,16,16,16,5,26,0,
02/08/2008,2,27,23,19,21,18,15,97,76,54,1008,1007,1004,16,10,0,27,5,47,12.95,"Fog , Rain"
03/08/2008,3,29,23,18,17,15,14,93,68,43,1012,1009,1008,16,16,16,21,10,32,0,
04/08/2008,4,29,25,20,16,14,13,73,57,40,1014,1013,1012,16,16,16,23,9,35,0,
05/08/2008,5,30,26,21,18,16,14,73,59,44,1015,1014,1013,16,16,16,19,8,26,1.02,
06/08/2008,6,31,26,21,22,19,12,93,64,34,1013,1009,1007,16,7,1,24,9,39,8.38,Rain
07/08/2008,7,30,24,19,18,14,12,81,58,34,1009,1007,1005,16,15,3,21,7,26,2.03,Rain
08/08/2008,8,27,22,18,17,15,12,93,69,45,1008,1005,1004,16,14,3,26,8,40,4.32,Rain
09/08/2008,9,27,22,17,17,13,11,78,59,39,1012,1010,1008,16,16,16,16,7,26,0,
10/08/2008,10,27,23,18,17,14,12,78,59,39,1012,1011,1010,16,16,16,21,8,34,1.02,Rain
11/08/2008,11,23,19,15,17,16,12,93,75,57,1010,1009,1007,16,12,0,27,7,40,29.97,"Fog , Rain"
12/08/2008,12,28,22,16,17,13,12,84,63,42,1010,1008,1007,16,16,16,19,9,27,T,
13/08/2008,13,28,23,18,18,14,12,79,61,42,1011,1010,1008,16,16,16,16,6,29,0,
14/08/2008,14,30,24,18,19,17,13,100,69,37,1014,1010,1007,16,9,0,24,5,37,12.7,"Fog , Rain"
15/08/2008,15,27,22,18,18,18,16,93,77,60,1017,1015,1013,16,7,0,23,4,29,13.97,"Fog , Rain"
16/08/2008,16,27,22,17,18,15,9,93,63,33,1016,1015,1012,16,9,2,19,5,29,0,
17/08/2008,17,28,23,18,13,13,12,68,53,37,1016,1014,1013,16,16,16,19,7,24,0,
18/08/2008,18,31,26,21,16,14,13,66,53,40,1015,1014,1012,16,16,16,21,10,32,0,
19/08/2008,19,28,23,18,17,14,8,73,55,36,1020,1014,1011,16,15,11,24,10,35,0,
20/08/2008,20,26,20,14,12,8,6,64,48,31,1024,1022,1020,16,16,16,26,7,37,0,
21/08/2008,21,28,22,17,14,12,10,84,59,34,1026,1025,1023,16,16,16,14,5,23,0,
22/08/2008,22,28,24,19,16,14,12,78,59,39,1028,1027,1026,16,16,16,19,5,27,0,
23/08/2008,23,27,23,19,18,16,13,84,65,45,1028,1025,1022,16,16,16,16,6,27,0,
24/08/2008,24,28,24,20,18,18,17,84,70,55,1022,1018,1013,16,16,16,21,8,32,0,
25/08/2008,25,29,24,19,19,16,11,79,62,45,1015,1012,1010,16,16,16,21,9,27,0,
26/08/2008,26,27,22,16,12,8,6,64,46,28,1019,1017,1015,16,16,16,24,10,34,0,
27/08/2008,27,26,21,16,11,8,7,56,44,32,1020,1019,1018,16,16,16,23,8,27,0,
28/08/2008,28,29,23,17,13,10,8,73,51,28,1019,1017,1016,16,16,16,21,6,24,0,
29/08/2008,29,27,23,19,17,14,9,78,60,42,1017,1016,1015,16,16,16,16,8,24,T,
30/08/2008,30,28,24,19,21,19,16,100,79,58,1017,1016,1014,16,8,1,13,4,21,55.37,"Fog , Rain"
31/08/2008,31,29,24,18,15,12,10,68,51,33,1022,1020,1018,16,16,16,21,6,26,0,
01/09/2008,1,29,23,18,13,12,10,73,53,33,1023,1021,1019,16,16,16,19,7,27,0,
02/09/2008,2,31,26,20,18,14,13,70,53,35,1019,1017,1014,16,16,16,19,8,24,0,
03/09/2008,3,28,24,20,17,17,16,78,65,51,1016,1014,1012,16,16,16,16,8,26,0,
04/09/2008,4,32,27,21,20,18,17,90,66,41,1017,1015,1014,16,16,11,16,8,26,0,
05/09/2008,5,30,26,22,21,19,17,84,68,51,1019,1018,1016,16,16,11,24,11,35,7.11,
06/09/2008,6,27,24,21,24,22,19,94,87,79,1017,1008,998,16,7,1,29,12,47,82.8,"Fog , Rain"
07/09/2008,7,27,23,19,19,14,12,84,63,42,1017,1013,1004,16,16,16,24,11,37,0,
08/09/2008,8,27,23,18,16,13,10,73,56,39,1022,1020,1018,16,16,16,16,6,27,0,
09/09/2008,9,24,21,18,21,18,14,93,77,61,1019,1017,1013,16,12,0,24,8,40,11.43,"Fog , Rain"
10/09/2008,10,23,19,15,14,10,8,75,57,38,1027,1023,1019,16,16,16,24,9,32,0,
11/09/2008,11,22,19,16,14,12,9,73,67,60,1029,1027,1026,16,16,16,16,7,26,0,
12/09/2008,12,21,19,17,19,16,12,93,78,63,1026,1019,1014,16,9,2,19,8,29,9.91,Rain
13/09/2008,13,27,23,18,19,18,18,100,84,67,1015,1014,1012,16,9,2,13,2,21,0,
14/09/2008,14,31,26,21,23,21,19,97,80,63,1013,1008,1003,16,12,6,23,8,34,0,
15/09/2008,15,28,23,18,21,15,11,74,57,40,1017,1008,1002,16,16,16,29,13,47,0,
16/09/2008,16,21,19,16,14,11,10,68,63,57,1022,1020,1017,16,16,16,19,7,24,0,
17/09/2008,17,23,19,14,12,11,8,80,59,38,1022,1021,1019,16,16,16,13,4,19,0,
18/09/2008,18,23,19,15,13,8,3,72,52,31,1028,1022,1018,16,16,16,29,12,45,0,
19/09/2008,19,19,15,11,8,7,4,67,56,45,1032,1030,1028,16,16,16,27,14,39,0,
20/09/2008,20,21,16,11,11,9,7,83,64,45,1029,1026,1023,16,16,16,19,6,23,0,
21/09/2008,21,27,20,13,13,11,9,83,61,39,1025,1023,1022,16,16,16,21,4,24,0,
22/09/2008,22,23,19,16,14,13,12,84,69,53,1031,1028,1025,16,16,16,23,12,29,0,
23/09/2008,23,21,17,12,12,9,6,84,64,45,1032,1031,1030,16,16,16,24,10,34,0,
24/09/2008,24,21,17,13,12,10,8,87,68,45,1032,1030,1029,16,16,16,19,8,32,0,
25/09/2008,25,18,16,13,13,10,7,94,71,54,1031,1029,1026,16,16,11,32,16,53,1.78,Rain
26/09/2008,26,19,17,14,17,15,12,94,93,88,1027,1022,1020,16,6,1,34,23,58,61.47,Rain
27/09/2008,27,21,19,18,19,18,17,100,94,88,1021,1018,1014,8,4,1,21,13,26,0.25,"Fog , Rain"
28/09/2008,28,22,20,19,20,19,18,100,92,83,1015,1013,1011,16,7,1,13,2,-,4.06,Rain
29/09/2008,29,23,19,16,18,16,12,94,78,61,1015,1013,1012,16,16,10,16,5,-,0.25,Rain
30/09/2008,30,21,18,16,15,13,12,87,76,63,1014,1012,1008,16,16,13,13,3,-,0,
01/10/2008,1,22,18,14,16,15,11,96,76,55,1008,1005,1002,16,7,1,19,5,29,7.62,Rain
02/10/2008,2,17,14,11,12,7,4,86,66,46,1011,1005,1001,16,16,16,27,12,45,0,Rain
03/10/2008,3,17,14,11,7,6,4,71,60,48,1020,1014,1011,16,16,16,27,9,39,0,
04/10/2008,4,16,12,8,7,5,3,77,62,46,1025,1023,1020,16,16,16,14,5,21,T,Rain
05/10/2008,5,17,14,11,12,11,8,93,80,67,1026,1025,1023,16,10,2,24,7,35,8.13,Rain
06/10/2008,6,18,13,8,12,6,3,86,66,46,1029,1026,1025,16,15,6,23,8,29,0,
07/10/2008,7,17,12,7,5,2,-1,83,57,30,1030,1027,1023,16,16,16,16,5,24,0,
08/10/2008,8,18,13,8,11,7,4,77,60,43,1023,1020,1015,16,16,16,21,7,34,0.25,
09/10/2008,9,24,19,14,15,14,12,93,71,49,1016,1014,1013,16,11,5,23,10,35,1.02,Rain
10/10/2008,10,22,18,14,12,6,1,72,49,25,1026,1022,1017,16,16,16,14,5,23,0,
11/10/2008,11,21,16,11,11,7,4,80,57,33,1031,1029,1026,16,16,16,23,5,29,0,
12/10/2008,12,21,17,12,11,9,6,90,64,37,1035,1032,1031,16,16,16,14,5,23,0,
13/10/2008,13,23,19,14,13,12,10,78,64,49,1030,1026,1024,16,16,16,19,6,26,0,
14/10/2008,14,20,17,14,16,13,11,87,78,68,1026,1023,1018,16,16,16,19,7,24,0,
15/10/2008,15,21,18,14,14,9,6,78,59,39,1021,1019,1017,16,16,16,14,4,23,0,
16/10/2008,16,24,18,13,17,13,4,93,72,51,1017,1014,1010,16,12,5,21,9,29,T,
17/10/2008,17,16,13,10,5,3,0,71,57,43,1020,1019,1017,16,16,16,27,11,37,0,
18/10/2008,18,14,11,6,2,-1,-3,58,48,38,1025,1022,1020,16,16,16,29,14,37,0,
19/10/2008,19,13,9,6,-1,-2,-4,57,46,35,1028,1026,1025,16,16,16,27,13,40,0,
20/10/2008,20,16,11,5,1,-2,-6,70,47,23,1026,1022,1018,16,16,16,16,8,27,0,
21/10/2008,21,16,12,7,6,1,-2,60,47,33,1017,1014,1011,16,16,16,40,14,56,0.25,Rain
22/10/2008,22,12,8,5,1,-1,-2,70,57,44,1034,1024,1015,16,16,16,26,15,45,0,
23/10/2008,23,12,8,4,1,-1,-2,70,57,44,1038,1036,1034,16,16,16,23,8,29,0,
24/10/2008,24,14,9,4,7,3,-1,79,61,43,1035,1032,1027,16,16,16,14,5,26,0,
25/10/2008,25,18,15,12,17,13,8,93,83,73,1027,1015,1007,16,11,1,34,14,56,23.88,"Fog , Rain"
26/10/2008,26,17,13,9,9,6,4,89,66,43,1013,1011,1009,16,16,16,16,9,26,0,
27/10/2008,27,18,13,8,8,5,1,83,61,39,1014,1011,1007,16,16,11,24,7,39,2.03,
28/10/2008,28,8,6,4,7,4,-2,96,77,57,1007,997,990,16,9,1,37,18,53,48.77,"Fog , Rain"
29/10/2008,29,8,6,3,2,-2,-6,70,58,45,1017,1008,1003,16,16,16,24,15,35,T,Rain
30/10/2008,30,9,6,2,-4,-5,-7,64,49,34,1032,1026,1018,16,16,16,26,11,39,0,
31/10/2008,31,16,11,4,-1,-2,-5,55,41,27,1032,1028,1024,16,16,16,19,9,27,0,
01/11/2008,1,19,14,10,6,2,-2,59,49,38,1026,1023,1022,16,16,16,14,7,26,0,
02/11/2008,2,10,7,3,2,-3,-5,67,53,39,1035,1032,1027,16,16,16,26,13,37,0,
03/11/2008,3,14,11,7,9,7,2,93,79,65,1035,1032,1030,16,16,13,14,3,23,0.25,
04/11/2008,4,17,13,9,11,9,8,89,75,60,1030,1028,1025,16,14,10,11,2,19,0,
05/11/2008,5,18,15,12,13,12,10,93,80,67,1025,1020,1014,16,14,5,32,15,40,7.37,Rain
06/11/2008,6,17,16,14,15,14,13,96,90,84,1014,1013,1012,16,12,1,35,17,53,3.3,Rain
07/11/2008,7,18,16,14,14,13,13,93,86,78,1013,1011,1009,16,13,4,14,4,23,0,
08/11/2008,8,16,14,12,13,13,6,93,85,77,1009,1005,1002,16,8,1,21,8,35,7.62,Rain
09/11/2008,9,13,11,8,4,1,-1,71,56,41,1012,1008,1004,16,16,16,23,11,34,T,
10/11/2008,10,11,8,6,0,-3,-6,62,48,34,1022,1016,1012,16,16,16,26,14,37,0,
11/11/2008,11,11,7,3,-3,-3,-5,59,49,39,1028,1025,1022,16,16,16,21,11,29,0,
12/11/2008,12,10,7,4,3,0,-3,71,59,46,1029,1028,1027,16,16,16,16,5,24,0,
13/11/2008,13,14,11,7,13,8,2,96,76,56,1027,1021,1015,16,10,2,21,8,35,13.46,Rain
14/11/2008,14,18,16,14,14,13,13,93,86,78,1015,1013,1011,16,7,1,23,5,29,2.54,"Fog , Rain"
15/11/2008,15,19,17,14,17,15,13,96,89,81,1011,1003,996,16,8,1,27,10,42,18.8,"Fog , Rain"
16/11/2008,16,16,10,4,14,2,-6,93,65,37,1013,1002,995,16,14,4,34,18,52,3.81,Rain
17/11/2008,17,8,6,2,-3,-5,-7,64,50,36,1017,1016,1014,16,16,16,24,10,40,0,
18/11/2008,18,5,2,-2,-3,-8,-12,69,51,33,1020,1017,1015,16,16,16,26,13,40,0,
19/11/2008,19,3,0,-3,-11,-12,-15,50,39,27,1021,1018,1014,16,16,16,27,12,45,0,
20/11/2008,20,3,1,-1,-6,-8,-11,59,52,44,1014,1012,1009,16,16,16,23,9,27,T,
21/11/2008,21,3,0,-4,-7,-11,-14,63,46,29,1023,1018,1014,16,16,16,29,11,48,0,
22/11/2008,22,0,-2,-5,-12,-14,-16,55,43,31,1029,1027,1024,16,16,16,34,17,47,0,
23/11/2008,23,2,-1,-4,-8,-11,-12,55,47,38,1031,1029,1028,16,16,16,24,10,35,0,
24/11/2008,24,10,6,1,6,-1,-8,86,64,42,1029,1022,1012,16,14,8,26,12,39,4.06,Rain
25/11/2008,25,8,6,2,7,3,-4,86,70,54,1012,1007,1005,16,12,3,23,10,32,10.41,Rain
26/11/2008,26,7,5,2,-1,-2,-3,75,62,49,1016,1012,1008,16,16,16,23,11,35,0,
27/11/2008,27,7,4,2,-3,-4,-6,64,54,43,1016,1015,1014,16,16,16,23,9,32,0,
28/11/2008,28,9,7,4,2,-3,-7,73,52,31,1013,1009,1007,16,16,16,32,12,48,0,
29/11/2008,29,8,5,2,-4,-5,-7,64,52,40,1015,1014,1012,16,16,16,19,9,26,0,
30/11/2008,30,6,4,2,5,1,-7,93,69,44,1014,1008,996,16,8,3,40,17,52,18.29,"Rain , Snow"
01/12/2008,1,13,9,6,11,5,-1,93,70,46,1010,999,994,16,12,1,27,14,47,2.79,"Fog , Rain"
02/12/2008,2,7,4,2,-1,-4,-6,65,53,40,1022,1017,1010,16,16,16,24,11,35,0,
03/12/2008,3,6,3,0,-3,-6,-8,61,50,38,1025,1024,1022,16,16,16,24,10,35,0,
04/12/2008,4,10,7,4,4,0,-4,83,68,53,1021,1019,1017,16,16,13,27,12,47,0.76,Rain
05/12/2008,5,5,3,0,-4,-8,-11,65,52,38,1024,1023,1021,16,16,16,23,8,32,0,
06/12/2008,6,2,0,-2,-1,-7,-12,89,64,38,1022,1016,1011,16,12,2,21,8,26,0.51,Snow
07/12/2008,7,2,-2,-7,-1,-7,-18,89,62,35,1020,1009,1005,16,13,8,39,17,58,T,
08/12/2008,8,-1,-4,-7,-11,-16,-18,49,40,31,1032,1028,1020,16,16,16,29,12,47,0,
09/12/2008,9,14,7,-1,11,-1,-16,80,56,31,1032,1026,1020,16,16,16,27,12,47,0,
10/12/2008,10,18,12,6,14,11,2,80,75,70,1019,1014,1010,16,13,1,27,13,48,6.86,Rain
11/12/2008,11,6,4,3,3,2,2,92,89,85,1018,1012,1002,16,6,2,37,19,47,59.69,Rain
12/12/2008,12,7,3,0,4,1,-7,100,76,52,1016,1001,994,16,11,3,35,14,53,23.62,Rain
13/12/2008,13,0,-1,-3,-7,-11,-13,63,51,39,1032,1026,1017,16,16,16,32,12,48,0,
14/12/2008,14,9,4,-2,6,-4,-10,77,61,45,1035,1032,1030,16,16,16,26,10,39,0,
15/12/2008,15,19,14,9,12,8,6,80,64,48,1029,1025,1022,16,16,10,26,11,45,0.25,Rain
16/12/2008,16,14,7,-1,12,-1,-4,92,71,49,1033,1031,1023,16,8,1,29,12,42,7.11,"Rain , Snow"
17/12/2008,17,6,3,0,2,1,-2,100,85,70,1028,1021,1015,16,7,2,26,11,35,10.67,Rain
18/12/2008,18,6,4,2,-2,-3,-4,70,61,51,1028,1026,1023,16,16,16,16,6,23,0,
19/12/2008,19,3,1,-2,-1,-2,-6,100,81,61,1025,1015,1008,16,7,0,34,16,42,23.62,"Fog , Rain , Snow"
20/12/2008,20,-1,-3,-6,-3,-7,-9,88,81,74,1020,1017,1012,16,9,2,27,14,35,1.02,Snow
21/12/2008,21,3,-1,-4,1,-3,-13,96,66,36,1018,1006,999,16,7,1,35,15,53,14.73,"Fog , Rain , Snow"
22/12/2008,22,-3,-7,-11,-13,-16,-20,57,46,35,1030,1017,1004,16,16,16,37,22,60,0,
23/12/2008,23,-1,-4,-8,-8,-12,-14,62,55,47,1038,1036,1031,16,16,16,26,9,37,0,
24/12/2008,24,14,7,-1,11,1,-8,92,74,56,1032,1024,1008,16,9,3,29,11,48,11.68,Rain
25/12/2008,25,14,7,1,11,-2,-8,80,59,38,1033,1021,1007,16,14,2,34,16,50,3.3,Rain
26/12/2008,26,5,3,0,2,-4,-8,73,62,51,1036,1034,1031,16,16,16,23,8,29,0.51,
27/12/2008,27,9,7,5,7,5,1,93,82,70,1031,1026,1020,16,9,2,23,8,29,T,
28/12/2008,28,18,13,8,12,8,-3,96,63,29,1020,1015,1008,16,12,1,34,15,52,0,
29/12/2008,29,8,6,3,-2,-6,-7,54,46,37,1017,1013,1005,16,16,16,24,12,37,0,
30/12/2008,30,6,3,1,-6,-10,-13,45,35,25,1014,1010,1004,16,16,16,37,15,63,0,
31/12/2008,31,2,-3,-8,-2,-8,-17,81,61,41,1015,1003,997,16,9,1,42,21,69,1.02,Snow
01/01/2009,-3,-6,-9,-16,-17,-19,54,43,32,1025,1023,1015,16,16,16,37,18,60,0,,
02/01/2009,1,-2,-5,-3,-7,-17,78,57,36,1022,1012,1007,16,13,2,27,10,48,T,Snow,
03/01/2009,3,1,-2,-5,-9,-13,72,54,35,1018,1015,1008,16,16,16,27,16,42,T,,
04/01/2009,6,1,-4,-10,-12,-13,55,42,29,1020,1017,1015,16,16,16,32,12,40,0,,
05/01/2009,6,5,3,-1,-5,-16,62,48,33,1016,1014,1013,16,16,16,23,11,34,T,,
06/01/2009,3,2,-1,-2,-11,-18,85,54,22,1019,1015,1009,16,14,6,24,11,29,2.03,Rain,
07/01/2009,3,2,-1,2,1,-2,96,91,85,1008,994,986,16,8,3,40,17,52,30.23,Rain,
08/01/2009,3,1,-2,0,-6,-9,82,63,44,1006,997,989,16,16,16,34,18,50,0,,
09/01/2009,0,-2,-3,-10,-11,-12,58,51,43,1024,1016,1006,16,16,16,29,16,47,0,,
10/01/2009,-1,-3,-5,-3,-7,-12,88,69,50,1026,1022,1012,16,8,1,26,11,39,3.56,"Fog , Rain , Snow",
11/01/2009,-1,-2,-4,-2,-5,-9,92,78,63,1016,1011,1007,16,13,5,29,11,35,4.83,Rain,
12/01/2009,1,-3,-6,-9,-10,-11,77,61,45,1026,1022,1015,16,16,16,23,10,32,0,,
13/01/2009,5,2,-2,-1,-4,-9,70,62,53,1026,1015,1007,16,16,16,24,9,34,0,,
14/01/2009,2,-3,-9,-3,-16,-20,70,52,33,1022,1017,1006,16,16,14,32,14,47,0,,
15/01/2009,-6,-7,-9,-10,-13,-18,84,66,47,1030,1023,1019,16,9,0,26,12,35,1.27,Snow,
16/01/2009,-9,-11,-13,-16,-20,-22,59,48,36,1035,1032,1029,16,16,16,24,15,35,0,,
17/01/2009,-6,-10,-14,-13,-19,-22,60,50,39,1036,1031,1025,16,16,16,26,9,40,0,,
18/01/2009,2,-2,-6,-1,-4,-12,100,78,55,1025,1013,1006,16,7,1,19,9,27,4.57,"Fog , Snow",
19/01/2009,1,-1,-3,-2,-3,-6,92,78,63,1007,1005,1003,16,7,1,14,4,21,4.57,"Fog , Snow",
20/01/2009,-2,-4,-7,-7,-11,-13,81,66,50,1008,1005,1003,16,16,14,24,10,35,0,,
21/01/2009,-3,-6,-8,-13,-14,-17,67,50,33,1015,1012,1009,16,16,16,26,13,32,0,,
22/01/2009,3,-2,-7,-7,-10,-13,62,55,47,1017,1015,1014,16,16,16,24,11,37,0,,
23/01/2009,8,4,-1,-1,-5,-9,66,52,38,1018,1013,1006,16,16,11,26,8,40,0,,
24/01/2009,8,0,-8,-1,-12,-20,58,46,33,1027,1017,1006,16,16,16,35,18,56,0,,
25/01/2009,-3,-7,-11,-13,-17,-19,55,44,33,1028,1027,1025,16,16,16,23,10,32,0,,
